ResizePLAB,UseAdaptiveSizePolicyWithSystemGC,UseAdaptiveSizePolicy,UseAdaptiveGCBoundary,CollectGenFirst,UseAdaptiveSizePolicyFootprintGoal,ResizeOldPLAB,UseAdaptiveSizeDecayMajorGCCost,DisableExplicitGC,UseAdaptiveGenerationSizePolicyAtMajorCollection,UseAdaptiveGenerationSizePolicyAtMinorCollection,BindGCTaskThreadsToCPUs,XX:TargetPLABWastePct,XX:AdaptiveSizePolicyWeight,XX:AdaptiveSizeDecrementScaleFactor,XX:AdaptiveSizePolicyCollectionCostMargin,XX:YoungGenerationSizeSupplement,XX:TenuredGenerationSizeSupplementDecay,XX:SurvivorRatio,XX:SurvivorPadding,XX:TargetSurvivorRatio,XX:TenuredGenerationSizeSupplement,XX:MinSurvivorRatio,XX:MaxTenuringThreshold,XX:TenuredGenerationSizeIncrement,XX:PLABWeight,XX:YoungGenerationSizeIncrement,XX:MinHeapFreeRatio,XX:AdaptiveSizePolicyInitializingSteps,XX:MaxHeapFreeRatio,XX:NewRatio,XX:YoungPLABSize,XX:YoungGenerationSizeSupplementDecay,XX:OldPLABSize,XX:AdaptiveSizeMajorGCDecayTimeScale,performance
2.0,0.0,0.0,0.0,-0.0,-2.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-18.0,62.0,-0.0,106.0,76.0,7.0,2.0,1.0,37.0,43.0,1.0,2.0,-21.0,85.0,89.0,18.0,-165.0,71.0,24.0,-13226.0,6.0,-976.0,7.0,2547.962468110025
1.0,-2.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.0,1.0,1.0,-1.0,0.0,8.0,5.0,40.0,73.0,69.0,27.0,21.0,-3.0,-54.0,99.0,10.0,-19.0,30.0,105.0,11.0,21.0,80.0,108.0,53.0,17230.0,1.0,-204.0,32.0,2846.9247665777802
1.0,-0.0,-0.0,-1.0,2.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-1.0,10.0,-32.0,-55.0,67.0,80.0,5.0,38.0,6.0,-19.0,69.0,-0.0,19.0,-47.0,98.0,50.0,-12.0,-0.0,89.0,12.0,18830.0,-12.0,1788.0,2.0,2313.8032601326704
1.0,-1.0,0.0,-1.0,-1.0,3.0,1.0,2.0,-0.0,-0.0,0.0,-0.0,-26.0,19.0,-12.0,65.0,88.0,0.0,73.0,7.0,-34.0,95.0,-7.0,-48.0,83.0,81.0,113.0,30.0,104.0,60.0,6.0,365.0,-6.0,1690.0,-6.0,1839.531268954277
-1.0,1.0,2.0,2.0,0.0,-0.0,1.0,0.0,-3.0,0.0,-2.0,0.0,5.0,-3.0,23.0,12.0,101.0,16.0,16.0,3.0,44.0,114.0,-7.0,25.0,23.0,89.0,12.0,71.0,2.0,79.0,-2.0,10061.0,-3.0,3342.0,24.0,2389.642483085394
-0.0,2.0,-0.0,-1.0,2.0,1.0,-0.0,-1.0,-2.0,2.0,-2.0,1.0,-24.0,-12.0,-7.0,33.0,91.0,4.0,48.0,-3.0,-25.0,106.0,6.0,-2.0,70.0,118.0,90.0,27.0,38.0,77.0,36.0,9555.0,10.0,917.0,3.0,5434.1661522984505
-1.0,-0.0,-1.0,-3.0,-2.0,-0.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,9.0,-1.0,-21.0,17.0,85.0,7.0,29.0,15.0,-3.0,93.0,-1.0,5.0,17.0,74.0,3.0,27.0,21.0,98.0,22.0,14353.0,-1.0,1719.0,2.0,-1641.464153677225
1.0,0.0,-0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-0.0,23.0,30.0,-24.0,94.0,28.0,34.0,43.0,29.0,2.0,-0.0,16.0,38.0,-42.0,44.0,51.0,-98.0,-60.0,109.0,42.0,21073.0,-1.0,-1366.0,29.0,-875.8161392621696
-0.0,-1.0,-0.0,1.0,-1.0,2.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0,-8.0,22.0,17.0,-91.0,68.0,-15.0,51.0,17.0,33.0,70.0,-2.0,27.0,23.0,86.0,73.0,21.0,-156.0,67.0,-19.0,3729.0,5.0,5977.0,-16.0,-37.500160866067745
-1.0,-2.0,1.0,-2.0,-1.0,-2.0,-1.0,1.0,0.0,1.0,1.0,-0.0,34.0,42.0,32.0,76.0,74.0,-24.0,27.0,15.0,118.0,84.0,3.0,3.0,60.0,43.0,69.0,-11.0,-227.0,30.0,-13.0,-8457.0,0.0,1968.0,-3.0,182.2685678587295
-3.0,2.0,1.0,-1.0,-1.0,0.0,0.0,2.0,2.0,1.0,-2.0,1.0,31.0,21.0,47.0,-18.0,93.0,-13.0,-25.0,-2.0,21.0,105.0,-8.0,-3.0,37.0,114.0,-10.0,79.0,-23.0,89.0,-8.0,14450.0,-8.0,191.0,23.0,260.83861298207194
-0.0,-1.0,-1.0,2.0,-0.0,2.0,-1.0,-0.0,-1.0,-3.0,-0.0,0.0,11.0,6.0,-12.0,4.0,99.0,-30.0,5.0,-2.0,95.0,107.0,-2.0,36.0,-27.0,34.0,68.0,26.0,-151.0,69.0,-24.0,913.0,6.0,312.0,-12.0,600.2623681928962
-3.0,-1.0,0.0,2.0,-0.0,2.0,-1.0,1.0,-2.0,1.0,-1.0,0.0,20.0,20.0,30.0,123.0,76.0,-6.0,12.0,4.0,73.0,67.0,1.0,-11.0,61.0,26.0,17.0,-27.0,72.0,81.0,-10.0,-4046.0,9.0,-1126.0,22.0,768.271861653775
-0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,-0.0,2.0,-0.0,-7.0,-3.0,8.0,80.0,83.0,-8.0,4.0,-6.0,-4.0,55.0,3.0,-5.0,3.0,85.0,103.0,-42.0,158.0,62.0,35.0,10926.0,3.0,1140.0,2.0,5228.979787170887
2.0,2.0,1.0,-3.0,0.0,1.0,-2.0,0.0,2.0,-1.0,-0.0,-0.0,-0.0,65.0,30.0,15.0,31.0,1.0,15.0,24.0,70.0,48.0,7.0,34.0,-39.0,34.0,91.0,42.0,20.0,77.0,-9.0,-5190.0,-6.0,2263.0,-10.0,1200.492572400719
-0.0,1.0,-1.0,-2.0,-0.0,1.0,-1.0,2.0,1.0,-1.0,0.0,-1.0,18.0,9.0,32.0,-7.0,90.0,-22.0,24.0,10.0,85.0,63.0,2.0,17.0,78.0,67.0,99.0,-18.0,-36.0,30.0,-5.0,5093.0,7.0,3270.0,8.0,1825.2211018502712
1.0,2.0,0.0,-0.0,-0.0,-1.0,-1.0,-2.0,2.0,1.0,1.0,1.0,-5.0,27.0,43.0,1.0,78.0,-24.0,26.0,-6.0,55.0,101.0,10.0,31.0,23.0,91.0,146.0,12.0,26.0,60.0,-5.0,3463.0,12.0,3095.0,-16.0,554.9033241085708
-1.0,0.0,2.0,-1.0,1.0,1.0,0.0,0.0,-2.0,-0.0,-2.0,-2.0,20.0,-3.0,-34.0,-25.0,62.0,11.0,3.0,2.0,33.0,101.0,-4.0,72.0,-25.0,132.0,3.0,46.0,122.0,46.0,40.0,10523.0,3.0,3052.0,24.0,1706.1859707422554
0.0,-0.0,-1.0,-1.0,-0.0,2.0,0.0,0.0,-1.0,1.0,3.0,0.0,2.0,4.0,-19.0,126.0,34.0,14.0,37.0,-1.0,16.0,87.0,35.0,56.0,-67.0,69.0,21.0,21.0,213.0,60.0,16.0,-2689.0,24.0,-2034.0,8.0,3115.6313325092196
1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,-2.0,46.0,19.0,-20.0,79.0,63.0,4.0,-17.0,-5.0,85.0,66.0,-7.0,9.0,-22.0,38.0,90.0,-45.0,-73.0,75.0,-10.0,4716.0,-14.0,-1688.0,8.0,2200.773619942367
2.0,1.0,-2.0,1.0,0.0,-3.0,-0.0,-1.0,1.0,0.0,1.0,1.0,7.0,-12.0,-36.0,133.0,94.0,-6.0,30.0,7.0,-22.0,81.0,-4.0,-55.0,20.0,104.0,99.0,-48.0,17.0,95.0,21.0,10823.0,-18.0,2258.0,-12.0,2147.2361271232367
1.0,-0.0,1.0,3.0,-2.0,-1.0,2.0,1.0,1.0,-1.0,-1.0,2.0,-10.0,47.0,2.0,135.0,75.0,31.0,-5.0,24.0,2.0,92.0,4.0,-15.0,-20.0,98.0,-33.0,59.0,-146.0,109.0,17.0,2960.0,-21.0,-565.0,-7.0,495.1758831553161
0.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,-0.0,1.0,2.0,-2.0,-0.0,12.0,24.0,-12.0,88.0,93.0,-1.0,58.0,37.0,69.0,97.0,-4.0,-34.0,63.0,54.0,23.0,16.0,-110.0,33.0,-9.0,-15518.0,9.0,-1706.0,-3.0,-1160.4413953498006
1.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0,-0.0,2.0,1.0,-1.0,0.0,6.0,6.0,25.0,48.0,67.0,11.0,22.0,-0.0,9.0,80.0,9.0,-2.0,11.0,104.0,51.0,-8.0,-29.0,76.0,32.0,15759.0,6.0,2024.0,8.0,1782.4154788292944
-0.0,-0.0,1.0,2.0,2.0,1.0,-1.0,3.0,2.0,2.0,1.0,-0.0,15.0,-5.0,21.0,14.0,111.0,-10.0,26.0,2.0,75.0,100.0,-7.0,-5.0,70.0,89.0,21.0,29.0,52.0,57.0,-2.0,-2873.0,7.0,3225.0,15.0,1748.4815031811595
-1.0,0.0,-0.0,-1.0,1.0,1.0,2.0,-2.0,-1.0,1.0,0.0,-1.0,-6.0,-18.0,-23.0,61.0,75.0,3.0,12.0,-6.0,-44.0,89.0,-3.0,4.0,9.0,71.0,125.0,-56.0,74.0,53.0,23.0,15345.0,8.0,-141.0,5.0,2945.6850382760167
-1.0,1.0,-0.0,1.0,-0.0,-2.0,-1.0,-0.0,2.0,1.0,-0.0,-1.0,2.0,10.0,58.0,43.0,90.0,-16.0,25.0,11.0,91.0,29.0,8.0,33.0,-22.0,102.0,163.0,-47.0,-175.0,44.0,5.0,73.0,6.0,5330.0,-24.0,1328.040474202484
-1.0,-1.0,1.0,-2.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,14.0,53.0,21.0,94.0,79.0,-4.0,-14.0,-4.0,40.0,48.0,2.0,24.0,24.0,30.0,93.0,-41.0,-28.0,63.0,3.0,3368.0,1.0,-3932.0,31.0,623.7548133712262
0.0,-1.0,2.0,-2.0,1.0,-0.0,-0.0,0.0,1.0,0.0,3.0,-1.0,4.0,18.0,16.0,29.0,85.0,-17.0,2.0,-11.0,73.0,81.0,3.0,31.0,42.0,74.0,82.0,30.0,57.0,44.0,-10.0,-4385.0,22.0,-1067.0,14.0,68.49738186574541
-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-21.0,23.0,-29.0,66.0,80.0,1.0,8.0,6.0,60.0,75.0,12.0,32.0,-31.0,94.0,30.0,57.0,62.0,61.0,-6.0,-9062.0,10.0,-535.0,-14.0,1114.5404744632542
0.0,0.0,-1.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-13.0,37.0,39.0,67.0,47.0,-9.0,28.0,-0.0,-8.0,72.0,7.0,-6.0,-2.0,49.0,84.0,-29.0,84.0,104.0,10.0,-1466.0,-8.0,1602.0,-2.0,2454.8298144713044
2.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-2.0,0.0,-1.0,1.0,1.0,31.0,-17.0,-64.0,-23.0,101.0,-22.0,25.0,10.0,45.0,117.0,-9.0,-1.0,42.0,70.0,-15.0,65.0,63.0,68.0,-15.0,418.0,15.0,-716.0,6.0,-810.4239513538778
-1.0,-2.0,-1.0,1.0,0.0,2.0,1.0,1.0,1.0,-3.0,1.0,-2.0,-16.0,4.0,-24.0,119.0,96.0,14.0,-29.0,-16.0,-28.0,87.0,1.0,9.0,-83.0,74.0,37.0,72.0,49.0,139.0,5.0,7081.0,-15.0,2037.0,-10.0,3459.390291020274
2.0,1.0,-1.0,-2.0,-3.0,-1.0,-1.0,2.0,-1.0,-1.0,-2.0,-1.0,-26.0,28.0,-7.0,40.0,50.0,20.0,18.0,0.0,64.0,83.0,18.0,79.0,-42.0,89.0,6.0,72.0,139.0,52.0,5.0,935.0,24.0,686.0,1.0,2767.180749490857
1.0,-1.0,0.0,-2.0,-2.0,-0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,15.0,9.0,-55.0,152.0,79.0,-6.0,-8.0,15.0,7.0,70.0,-0.0,-14.0,-64.0,59.0,20.0,21.0,23.0,81.0,-3.0,-4637.0,-18.0,-2323.0,-2.0,1995.3381458297372
-1.0,0.0,2.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,2.0,1.0,0.0,20.0,39.0,17.0,-1.0,47.0,2.0,20.0,9.0,108.0,106.0,7.0,52.0,55.0,70.0,11.0,50.0,4.0,11.0,-14.0,-4479.0,30.0,882.0,14.0,-2518.0734913498163
0.0,-0.0,0.0,-0.0,-1.0,3.0,2.0,1.0,-0.0,-1.0,0.0,1.0,13.0,18.0,-50.0,112.0,80.0,13.0,1.0,17.0,22.0,81.0,5.0,60.0,-68.0,56.0,-49.0,86.0,11.0,100.0,4.0,2821.0,7.0,-954.0,7.0,196.13808566890657
-1.0,1.0,-1.0,-2.0,-2.0,-2.0,0.0,2.0,0.0,-2.0,0.0,1.0,5.0,49.0,-1.0,-17.0,71.0,-27.0,25.0,9.0,72.0,82.0,7.0,37.0,11.0,83.0,75.0,42.0,-61.0,71.0,-13.0,-9614.0,16.0,1377.0,-20.0,57.744303265353665
-1.0,1.0,1.0,2.0,2.0,-2.0,1.0,1.0,0.0,-0.0,1.0,1.0,21.0,-5.0,4.0,-14.0,60.0,0.0,27.0,-9.0,67.0,76.0,2.0,30.0,53.0,73.0,67.0,-13.0,72.0,52.0,-6.0,8224.0,16.0,1762.0,9.0,510.8287347368896
2.0,-1.0,-0.0,-0.0,1.0,2.0,-2.0,-0.0,1.0,1.0,0.0,1.0,18.0,17.0,-38.0,179.0,70.0,3.0,-15.0,2.0,13.0,76.0,-1.0,-18.0,-19.0,62.0,-2.0,24.0,131.0,84.0,9.0,-466.0,-7.0,-3354.0,9.0,2379.08816280216
2.0,1.0,1.0,2.0,-0.0,-1.0,-0.0,-1.0,-1.0,0.0,-3.0,1.0,-19.0,-6.0,-44.0,-38.0,99.0,9.0,26.0,-7.0,9.0,94.0,8.0,69.0,-24.0,118.0,16.0,75.0,124.0,86.0,6.0,10612.0,40.0,-1572.0,5.0,2647.3383887037635
-0.0,2.0,1.0,0.0,3.0,1.0,-1.0,-0.0,-0.0,0.0,-0.0,2.0,2.0,10.0,-38.0,136.0,87.0,11.0,-7.0,12.0,-19.0,59.0,1.0,6.0,-70.0,76.0,28.0,78.0,51.0,92.0,13.0,4227.0,-13.0,2583.0,-2.0,2849.8972368761897
-1.0,0.0,0.0,-1.0,-2.0,2.0,0.0,0.0,-1.0,1.0,0.0,-2.0,-7.0,9.0,40.0,28.0,58.0,8.0,39.0,-12.0,-16.0,45.0,8.0,-3.0,85.0,0.0,143.0,-22.0,178.0,40.0,28.0,15228.0,5.0,1287.0,11.0,4122.187703058124
0.0,-1.0,-0.0,-1.0,1.0,1.0,1.0,-0.0,1.0,0.0,-1.0,-0.0,-1.0,16.0,-12.0,69.0,97.0,6.0,29.0,19.0,31.0,94.0,-3.0,-3.0,13.0,88.0,51.0,7.0,-60.0,43.0,6.0,3057.0,-7.0,1224.0,-1.0,368.12395971734077
1.0,-1.0,3.0,-2.0,-1.0,-2.0,-1.0,1.0,-1.0,2.0,0.0,-0.0,-17.0,51.0,39.0,117.0,77.0,37.0,9.0,11.0,110.0,74.0,12.0,28.0,18.0,62.0,-51.0,133.0,-135.0,76.0,3.0,-9999.0,-5.0,3628.0,-1.0,1519.4349657036364
0.0,-2.0,-1.0,2.0,1.0,-1.0,0.0,-1.0,3.0,-3.0,-1.0,2.0,16.0,67.0,14.0,18.0,84.0,-7.0,-27.0,3.0,49.0,78.0,3.0,39.0,29.0,67.0,23.0,3.0,-175.0,48.0,-12.0,-1418.0,8.0,-3329.0,11.0,386.261641045101
2.0,1.0,-1.0,-1.0,-0.0,-0.0,0.0,0.0,2.0,1.0,-1.0,0.0,-25.0,16.0,-24.0,140.0,101.0,6.0,-10.0,-5.0,4.0,99.0,-5.0,-60.0,-5.0,115.0,67.0,80.0,-31.0,84.0,12.0,-1204.0,-19.0,-147.0,-14.0,2497.4283143803477
0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-1.0,0.0,3.0,39.0,7.0,-12.0,81.0,-6.0,26.0,6.0,66.0,67.0,4.0,20.0,40.0,63.0,87.0,-4.0,-70.0,61.0,-4.0,3045.0,15.0,2187.0,9.0,1175.6408210881054
-0.0,-0.0,-0.0,-1.0,2.0,1.0,2.0,-0.0,2.0,-1.0,-1.0,2.0,-21.0,46.0,-24.0,24.0,95.0,6.0,5.0,-1.0,11.0,94.0,5.0,17.0,-0.0,72.0,51.0,57.0,-8.0,41.0,9.0,-5729.0,19.0,-2110.0,6.0,973.76810195297
-0.0,-0.0,2.0,0.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,-24.0,34.0,-41.0,90.0,81.0,3.0,3.0,-3.0,-7.0,114.0,-2.0,-39.0,-4.0,54.0,60.0,47.0,53.0,60.0,-1.0,-2028.0,-11.0,-2776.0,-3.0,362.45643349178135
1.0,0.0,-0.0,-3.0,0.0,1.0,1.0,0.0,-1.0,0.0,2.0,1.0,34.0,-10.0,-9.0,70.0,87.0,-13.0,-51.0,-15.0,43.0,54.0,-3.0,26.0,17.0,71.0,82.0,63.0,-71.0,102.0,9.0,15621.0,1.0,1692.0,13.0,9455.945665121078
3.0,-2.0,-1.0,2.0,-0.0,1.0,-2.0,0.0,-0.0,-2.0,-1.0,-1.0,2.0,31.0,50.0,47.0,101.0,-17.0,-9.0,-18.0,72.0,80.0,-10.0,-20.0,55.0,48.0,105.0,-9.0,-164.0,30.0,-15.0,1994.0,0.0,-2597.0,8.0,1202.9264578483999
-1.0,-1.0,-1.0,2.0,-1.0,0.0,-0.0,0.0,-3.0,-1.0,2.0,0.0,61.0,65.0,88.0,129.0,91.0,-8.0,-37.0,-18.0,98.0,14.0,5.0,38.0,25.0,21.0,69.0,14.0,-97.0,64.0,-0.0,7198.0,3.0,-2331.0,37.0,1483.2431430630386
-0.0,-0.0,1.0,-1.0,1.0,-1.0,-0.0,0.0,1.0,-1.0,1.0,1.0,14.0,-13.0,-59.0,67.0,74.0,3.0,-4.0,7.0,14.0,97.0,10.0,27.0,-36.0,75.0,-29.0,43.0,97.0,87.0,-0.0,2512.0,6.0,-1998.0,9.0,623.2713821996003
2.0,1.0,-1.0,1.0,-0.0,-1.0,0.0,1.0,-1.0,0.0,-0.0,0.0,-33.0,-1.0,11.0,-2.0,130.0,-0.0,25.0,-12.0,43.0,34.0,-1.0,-19.0,59.0,173.0,89.0,46.0,59.0,27.0,4.0,5187.0,13.0,1971.0,-9.0,4180.79955022037
1.0,-0.0,0.0,-3.0,-1.0,-0.0,0.0,-1.0,0.0,-2.0,1.0,1.0,-23.0,-38.0,-54.0,-59.0,78.0,-6.0,19.0,-7.0,7.0,135.0,9.0,-2.0,28.0,117.0,8.0,83.0,85.0,99.0,1.0,15764.0,10.0,2510.0,-9.0,2279.5337212979794
-1.0,-1.0,2.0,-1.0,0.0,3.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-15.0,2.0,-8.0,55.0,83.0,7.0,19.0,20.0,10.0,93.0,1.0,31.0,-19.0,113.0,11.0,36.0,-58.0,59.0,-1.0,2361.0,-0.0,-139.0,-2.0,695.8650108128786
-2.0,-1.0,1.0,0.0,-0.0,0.0,-1.0,1.0,-3.0,-1.0,-0.0,1.0,12.0,8.0,-33.0,55.0,105.0,-20.0,25.0,1.0,28.0,104.0,-7.0,-4.0,36.0,87.0,26.0,26.0,-60.0,69.0,-11.0,-1981.0,9.0,-2235.0,3.0,1.0844741404434899
-0.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-0.0,1.0,-1.0,1.0,1.0,9.0,-12.0,-13.0,95.0,90.0,-5.0,-16.0,-8.0,-64.0,91.0,4.0,-4.0,-25.0,116.0,13.0,-5.0,33.0,96.0,13.0,15542.0,-17.0,-1287.0,10.0,2242.275090508163
-1.0,-0.0,1.0,2.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,-11.0,66.0,75.0,49.0,76.0,12.0,37.0,-0.0,59.0,97.0,-2.0,-29.0,97.0,54.0,36.0,55.0,83.0,48.0,-13.0,-9112.0,10.0,-36.0,8.0,-779.7282306123525
-1.0,-1.0,1.0,-0.0,-1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-16.0,24.0,-5.0,71.0,95.0,10.0,8.0,-5.0,13.0,107.0,-8.0,-34.0,33.0,74.0,12.0,57.0,-17.0,79.0,-11.0,-2107.0,-5.0,-2991.0,5.0,298.77349695470184
0.0,-1.0,-0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,3.0,-1.0,-0.0,-28.0,43.0,-23.0,120.0,84.0,22.0,17.0,-8.0,-14.0,61.0,15.0,11.0,-27.0,109.0,85.0,-4.0,23.0,93.0,33.0,-10973.0,14.0,-1351.0,9.0,2143.9471977502108
-1.0,2.0,-1.0,1.0,-2.0,3.0,2.0,-2.0,2.0,-2.0,1.0,0.0,-20.0,-3.0,-33.0,43.0,77.0,15.0,-8.0,-6.0,-55.0,90.0,12.0,11.0,-18.0,67.0,24.0,66.0,141.0,95.0,17.0,14072.0,11.0,-2488.0,-3.0,2007.0156152024865
0.0,-1.0,0.0,-0.0,1.0,-0.0,-0.0,3.0,2.0,-0.0,2.0,1.0,-19.0,-1.0,-36.0,-15.0,81.0,-17.0,46.0,-5.0,26.0,120.0,2.0,-3.0,50.0,106.0,63.0,46.0,144.0,52.0,-9.0,-6632.0,17.0,39.0,-6.0,642.1340483855456
0.0,1.0,-1.0,1.0,-0.0,1.0,1.0,1.0,-1.0,0.0,-3.0,-1.0,2.0,10.0,-27.0,33.0,108.0,4.0,50.0,30.0,52.0,67.0,-2.0,24.0,3.0,76.0,44.0,-28.0,-100.0,23.0,-2.0,2241.0,12.0,699.0,4.0,1127.396462470293
1.0,1.0,-0.0,-0.0,-1.0,0.0,-2.0,-3.0,1.0,-1.0,1.0,-1.0,-11.0,-16.0,-2.0,35.0,74.0,-1.0,-32.0,-15.0,-2.0,65.0,7.0,31.0,-98.0,106.0,85.0,43.0,74.0,110.0,16.0,17878.0,-7.0,3541.0,-5.0,4540.219779074192
1.0,1.0,-1.0,0.0,-2.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,-51.0,72.0,62.0,7.0,27.0,5.0,31.0,69.0,6.0,-8.0,-16.0,61.0,13.0,41.0,231.0,90.0,15.0,5154.0,10.0,1160.0,2.0,3441.1895769163966
-0.0,1.0,1.0,1.0,-1.0,-0.0,2.0,-2.0,1.0,-0.0,1.0,1.0,-16.0,58.0,40.0,64.0,81.0,2.0,-6.0,-0.0,74.0,90.0,4.0,21.0,-35.0,69.0,53.0,112.0,4.0,71.0,-9.0,-13771.0,-4.0,50.0,-19.0,-737.1819162294269
2.0,-1.0,-1.0,2.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,2.0,18.0,11.0,4.0,80.0,76.0,-10.0,-9.0,-2.0,7.0,51.0,3.0,28.0,-32.0,83.0,48.0,-47.0,35.0,52.0,15.0,7314.0,9.0,-1106.0,10.0,1680.8334110714495
-1.0,-0.0,-1.0,3.0,-2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-3.0,28.0,38.0,89.0,61.0,5.0,-39.0,-8.0,52.0,56.0,9.0,62.0,-86.0,49.0,40.0,89.0,69.0,53.0,-3.0,-4852.0,5.0,-633.0,-3.0,-244.49553091544658
2.0,-1.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-2.0,-2.0,-49.0,172.0,97.0,27.0,10.0,12.0,-21.0,82.0,-5.0,-48.0,-10.0,105.0,26.0,8.0,70.0,92.0,16.0,2042.0,-24.0,-1060.0,7.0,-43.469366113538854
-2.0,3.0,1.0,3.0,-0.0,0.0,3.0,2.0,0.0,0.0,0.0,-1.0,-5.0,-0.0,-52.0,17.0,80.0,7.0,-15.0,2.0,43.0,81.0,-5.0,10.0,-22.0,75.0,53.0,86.0,47.0,75.0,-4.0,-5099.0,7.0,-401.0,-2.0,278.24253990873694
-1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,2.0,-1.0,1.0,1.0,-1.0,5.0,50.0,-32.0,228.0,85.0,8.0,-16.0,21.0,28.0,8.0,-5.0,-28.0,-73.0,42.0,78.0,31.0,-140.0,59.0,-1.0,-9354.0,-30.0,-161.0,-5.0,1078.1118471808732
0.0,0.0,-2.0,1.0,-0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,1.0,-0.0,17.0,-35.0,77.0,101.0,-9.0,30.0,19.0,7.0,67.0,-3.0,-30.0,0.0,77.0,77.0,11.0,37.0,30.0,-2.0,-10603.0,-3.0,-818.0,-8.0,2168.2782810628414
-1.0,-0.0,1.0,0.0,3.0,-2.0,-1.0,1.0,1.0,-2.0,0.0,1.0,34.0,81.0,43.0,89.0,46.0,7.0,19.0,23.0,104.0,38.0,4.0,6.0,81.0,-40.0,16.0,-54.0,120.0,43.0,2.0,-1848.0,-4.0,-614.0,24.0,2413.945503860712
0.0,-1.0,0.0,2.0,-2.0,0.0,3.0,-0.0,1.0,0.0,2.0,-3.0,-6.0,15.0,-7.0,81.0,101.0,20.0,21.0,1.0,-17.0,116.0,-14.0,-76.0,56.0,55.0,10.0,59.0,146.0,104.0,-0.0,1215.0,-0.0,104.0,19.0,2713.046388089657
1.0,-2.0,0.0,0.0,0.0,-2.0,1.0,1.0,-1.0,1.0,1.0,-1.0,19.0,-13.0,-61.0,89.0,103.0,3.0,20.0,8.0,39.0,83.0,-10.0,-31.0,32.0,75.0,10.0,14.0,57.0,90.0,-6.0,-3985.0,-12.0,-6.0,10.0,375.0964478943497
0.0,-0.0,1.0,-2.0,-1.0,-2.0,0.0,-1.0,1.0,2.0,-1.0,-3.0,8.0,-23.0,-33.0,14.0,97.0,-15.0,9.0,-3.0,50.0,99.0,-2.0,37.0,-5.0,114.0,66.0,-6.0,-91.0,61.0,-5.0,8494.0,14.0,398.0,1.0,614.9908829685301
-0.0,1.0,-0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,10.0,6.0,34.0,-89.0,110.0,-11.0,37.0,-4.0,29.0,105.0,-10.0,-8.0,105.0,106.0,44.0,67.0,78.0,50.0,-6.0,11764.0,18.0,3168.0,23.0,945.8497629091144
1.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,3.0,1.0,-1.0,1.0,-4.0,6.0,-46.0,-37.0,-6.0,65.0,-17.0,26.0,3.0,-15.0,66.0,5.0,49.0,-40.0,93.0,76.0,-50.0,51.0,95.0,-5.0,13527.0,9.0,2640.0,1.0,1618.241216789931
2.0,1.0,2.0,-1.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,-40.0,51.0,27.0,-23.0,-25.0,17.0,34.0,-0.0,37.0,106.0,8.0,17.0,60.0,72.0,95.0,14.0,71.0,-40.0,-4.0,1216.0,8.0,2671.0,-2.0,-624.4950167592615
-3.0,-1.0,2.0,1.0,1.0,-0.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,26.0,-11.0,33.0,84.0,-6.0,66.0,20.0,0.0,23.0,2.0,9.0,-26.0,66.0,47.0,-27.0,-30.0,61.0,23.0,-9717.0,15.0,758.0,4.0,7706.995085835457
