feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,PERF
0.9760884007328825,0.9876051055736624,0.999448014031233,0.9737630967839564,0.8498103244791729,0.975457563510159,0.9643494094884905,0.8999254965628534,0.9920013641377473,0.8725923888749222,0.9610156221314285,0.9908880272031891,0.9679254865153041,0.990915167218728,0.8436445680577234,0.9999536208670776,0.9992619321326113,13.294812342513499
0.9964009122461083,0.9896895819643813,0.9995319316550556,0.9967132343386876,0.9012226330483917,0.999813963250208,0.9602506285547713,0.9845314153349143,0.9009428781430638,0.999313878304062,0.7705526329333499,0.9541604600243208,0.9774516570699142,0.9147848916823628,0.8209175520539855,0.9999155087902216,0.9839196732990036,13.886728956454
0.9392110819319238,0.9619198535864358,0.9992459719084957,0.9990317107794018,0.9909315983075412,0.9936538309343901,0.969171114520634,0.9756814136921914,0.9995067214285167,0.9927723153510652,0.759974065875448,0.926213764120792,0.9503558230273857,0.9669823496781467,0.9420284371111309,0.9680568555731465,0.9658671718888919,13.981475767972698
0.9977583950840447,0.9999853735750766,0.8482322274938263,0.8448238217034643,0.9930207976354143,0.9918233624287102,0.9703627616405109,0.9979998855742205,0.9999847218686699,0.9947279159260902,0.8699630103743674,0.98623675502249,0.9993717989080144,0.961678378888268,0.8390071228014389,0.9994870415634601,0.8716057964865248,13.2068964031074
0.9972301673418211,0.9999928965068596,0.9993733003091143,0.9991856506731125,0.9920155289827735,0.9931439549112352,0.9999367217328048,0.9987233938791507,0.9719913591878196,0.8043660409882097,0.752797130170998,0.9212308132285317,0.9991818528743012,0.9637168025003767,0.9949137652068564,0.9998327646576279,0.8747699907858606,13.9058369382573
0.9983465612568574,0.9998778956296654,0.9589628234902865,0.9569907206572046,0.923881484198547,0.990027656208741,0.9992700799005493,0.9461363699103832,0.8746490931498325,0.9410932773338471,0.8637695153705972,0.9848714903217731,0.9562838624241635,0.8649824264629762,0.831450012768778,0.9993791235701027,0.8660583269977574,13.609409328390301
0.9454366043636049,0.9676042419106213,0.9999778150457981,0.9702099079326382,0.9939288111930084,0.9237918390672526,0.9991975020694097,0.9812562236773449,0.9622886282406595,0.9420891113189164,0.7355131917655362,0.9097383363420851,0.8477470184504969,0.9732063047492397,0.9936962730556178,0.9988711664804814,0.8625665463485536,13.6086649167559
0.9392855038285958,0.9623484233464334,0.9995680462132526,0.9994357574587216,0.9190009771180324,0.9926025355534238,0.8643682609825598,0.9764190719528383,0.999961105780624,0.9327498096265938,0.7509011602046586,0.9204156987174823,0.9769509367060476,0.9644318509208207,0.8424457783413907,0.8664423135257434,0.9998433894085905,13.3939692271184
0.9414349196391477,0.9641161829161486,0.9997855519749459,0.9996567564346999,0.9924775650980975,0.9174141207858509,0.8661183997983238,0.9981937436543202,0.9690788523176658,0.9953307392118195,0.8687450100482089,0.9183360301257215,0.9994747133627594,0.9620623828480054,0.837858176757531,0.9997045280153283,0.8727709015194738,13.397631353571999
0.9969238106550368,0.9999633188764535,0.9993363341433903,0.9991779818673179,0.9204269802727043,0.9903994409954757,0.999916609084821,0.9985736592036467,0.9711176303938677,0.9937537960246621,0.8723863017316938,0.9882537292361763,0.8342342564007202,0.9997878627520441,0.9396472121778575,0.9683715437670185,0.8785984202486815,13.671700173101199
0.9431296299429144,0.9999819627050393,0.9587155460829743,0.9568714042842997,0.992628187900728,0.9914001954344592,0.9708392199960716,0.9979657058792438,0.9651055473366464,0.9961796357183006,0.7446198145321932,0.9146415661752141,0.9996230547037136,0.9995941287016978,0.8355769270668721,0.8731081615905035,0.8691639593165389,13.814151305882401
0.9983829627083917,0.9673596002734607,0.8486085494249291,0.9593111790461479,0.9937091953965659,0.9896655926005375,0.9991300505551849,0.9970413304777288,0.961701517110022,0.9820369495146528,0.5990016415406554,0.9101292818243616,0.9583881523071558,0.8634811754460673,0.8341050497240676,0.8706741535766969,0.958306382807896,13.636280118857801
0.9979942109989061,0.9999433597773745,0.9999391335114667,0.9998391134641318,0.7831132331477738,0.9901689358001442,0.999506606711828,0.9977875985298061,0.9650815406659528,0.9966293498038782,0.8664083783897599,0.984922606478495,0.8420542479801083,0.9599689318792648,0.8363334823641216,0.971628118950939,0.8676614833557627,14.040135600518699
0.9973725400250125,0.9999997998314372,0.9997745994989874,0.9996836327915556,0.9913556434156573,0.991964101241598,0.9997954903340218,0.8837949359235552,0.9999965202526911,0.9326380967865968,0.747130297865092,0.9872461577192877,0.999330699745213,0.9997664252295034,0.8394385010732857,0.9997147421785733,0.8736118777962831,14.122855551506401
0.9978739206980487,0.999953879544619,0.9872114983711389,0.9327945829778458,0.9991257825873077,0.8202385218103794,0.9999454832855174,0.9916569860689439,0.9680467885528184,0.9537155520779116,0.9359149279698021,0.8137595957053328,0.9999903700100001,0.9995216839119692,0.9613089675683715,0.9969600360212275,0.9995955095748135,14.054195107372198
0.9439294836607907,0.9618933303715335,0.9979694932674458,0.9275924673474364,0.8577524919188728,0.9845224218381516,0.9774409878361109,0.92505980504919,0.9640214017029792,0.9973770577072827,0.941295487752069,0.9156062269193606,0.9668417337967693,0.9842353615882691,0.9221515621482256,0.9575024094705015,0.9591325515180509,13.491398690850598
0.9566533702843221,0.9723725070390083,0.9804828520797878,0.9443007427014117,0.7635472735002469,0.9883142093048902,0.9982942135331804,0.926603576791701,0.9839478682935261,0.9657806033847024,0.8591240536959937,0.9652553523306929,0.8830879351510595,0.9766266468062121,0.9796189052789909,0.9998229466580161,0.9177744843801705,13.877651938736
0.8726674790124531,0.7635432800311849,0.7141106657018069,0.7180018598229979,0.985483519631957,0.7976571910617011,0.9854652738585385,0.9984435927607476,0.890829469934588,0.9262653975000731,0.8676760442140811,0.8252565659848918,0.9947550645196698,0.9999319669077368,0.9933729890611349,0.9683547625034178,0.9957832636836264,13.942338466751401
0.8751193750155912,0.9072789871872073,0.999735872828169,0.9733637190857334,0.9878520305079328,0.9010937021624608,0.8044976226726629,0.9807443411859271,0.8907826417292335,0.923423052601958,0.7429714907664267,0.8188766590565123,0.936728360243883,0.9648214527432362,0.9925248685000803,0.9999574731768864,0.9963498390943203,13.7640624658266
0.9753682766251647,0.9886269482647436,0.878752420452252,0.7287384289011848,0.9898413310978501,0.9744404805591078,0.9804955504095998,0.9965165814132012,0.9012173505103139,0.9185381597166156,0.8567796914995492,0.9179503736247497,0.9969029231742319,0.9601964773070015,0.9316499559178285,0.9617353077782573,0.982309643812015,13.6837207956285
0.9729472666233617,0.9866726660846489,0.9997952496236221,0.972757946546816,0.9881654880285131,0.9017014482799558,0.9108341650620964,0.9976980213910828,0.9814599908369498,0.9958017021313432,0.7388008132345159,0.8149823911754487,0.9962341438039753,0.9630278267525384,0.9903666899182386,0.9659158538017382,0.9841696773678605,13.767762154884501
0.9776027148604577,0.9902486283152403,0.9745331437266718,0.8835438050795792,0.9143674952733183,0.8906962322679678,0.8993699781624097,0.9396919273579242,0.9937483501769284,0.981986099475159,0.850084517289721,0.9147264999860235,0.9425817376970392,0.8622447340750576,0.9258258105127476,0.9607265218258649,0.9797258619132144,13.391581171763502
0.8809774353833324,0.9136348572505562,0.9988126522555334,0.9980873708026031,0.9905382184326308,0.7717147572503311,0.9000436778417352,0.9845827677762631,0.9886381511396105,0.9821294876799117,0.7213431248983903,0.799797632935731,0.8218181228340875,0.9738712474064715,0.991960177454891,0.9584430625134621,0.978836493772003,13.636664669677401
0.871003045244133,0.9042673283738896,0.9997118333370697,0.9738317775158393,0.9066418010299064,0.9007655293734167,0.9971160362127419,0.9797121697150487,0.8973645146362941,0.9868445163307118,0.7379837809228792,0.8149080975828681,0.9857152119862121,0.9642920214777521,0.9358206624131117,0.9654200131819993,0.9379673403061846,13.964270327186401
0.8731838398501875,0.9069281097281815,0.9722052137691418,0.879107760927296,0.9880301401780623,0.9767782035244559,0.9819975598837074,0.8923741660607735,0.9847430550192308,0.9859557912824807,0.8562502737995226,0.8084437783260966,0.9970912275162827,0.9997714274064162,0.9136357223603356,0.9647825632683201,0.9829316777904348,13.753518328935597
0.8749224205072696,0.9077985469802898,0.9994130160363857,0.9759061129575871,0.9886518537146108,0.9990615378462145,0.9974909231540187,0.9970445966510133,0.9838110768252496,0.9176808985324545,0.8570391113723331,0.8113577094001178,0.9968626616741503,0.9614914648279556,0.9319596724627867,0.9645644361453473,0.9834260698297118,13.493712393420001
0.970198799410116,0.9845810384165624,0.9999285203571876,0.9709398470400441,0.9059383643075929,0.9786779304337205,0.9128666243041572,0.9979811299083399,0.9807899452824614,0.9251736248526665,0.863663897424521,0.926034182598416,0.8029590998829741,0.9998706247033714,0.9931893783396198,0.9999954877415911,0.9868772853444946,13.4351046726548
0.8736353691152925,0.9869765937073552,0.9715600957408344,0.8776231426708659,0.9876749861466635,0.9773666679389129,0.9821547643780032,0.9973178246133745,0.9854677282827621,0.9170947623572324,0.7345423683629175,0.8099587642303252,0.9966586737995472,0.9997279193415309,0.9327227468099251,0.9673582061266579,0.9832099682993374,13.871621034767301
0.975873738873887,0.9111901338690352,0.8752350993873469,0.883236574315704,0.9895668700736179,0.8929722422169887,0.9012360300784829,0.995996056115644,0.9882498531928777,0.7972935679368278,0.5871623049769343,0.8025808220860126,0.9420851398791783,0.8643247538242964,0.93060697847778,0.966937745437796,0.9978010502114685,13.786845367256598
0.974586582209231,0.9883565480041009,0.9991841606979743,0.976965135291733,0.7632406251288734,0.8941024706095554,0.9048455260326067,0.9968110065345779,0.9861664680790936,0.9138203980968844,0.8561354497431074,0.9175658221207619,0.8133341423824361,0.9602885359152343,0.9319817785832741,0.9999123114309895,0.9818663917291116,13.5255903291954
0.9702270966628791,0.9849675592088336,0.9997734220035996,0.9732513717943647,0.9851545031661171,0.9028632596530604,0.9122987515376805,0.8859696491798166,0.895208941718789,0.9885269129756723,0.7396200127692217,0.9257186869199125,0.9953799610248404,0.9999354920718176,0.9371201143544272,0.9676921757754475,0.9858645167480714,14.0096184168659
0.9896467517103803,0.9429169047489294,0.6337741749592275,0.758254195321607,0.9992902946280675,0.7398056979375809,0.9747537701481586,0.9827689931105631,0.9940472334246788,0.95477694375674,0.9925218679220376,0.712452705851012,0.9752882410337073,0.9872541133143989,0.9492334491978176,0.9141434297684053,0.9999355095269343,13.616100820420199
0.9875340580197703,0.9959078282367264,0.994156368594821,0.9821808479536067,0.9994444506454835,0.8608557417501324,0.9615718979878036,0.8943114895808655,0.9958728878454953,0.9575435478628876,0.9370332774993906,0.7148329688346983,0.9992882628069345,0.9963265827320802,0.9454994825392342,0.9858127176208664,0.9999995871315082,13.9366860136228
0.9931184450364571,0.9834131865182194,0.8084291628585881,0.7578725507549814,0.9988161855280836,0.9486851124890402,0.9774725723979537,0.9849568699513227,0.9933535343555111,0.9530429934475113,0.991359075416745,0.8301464366806778,0.9737622929822342,0.9943848189610073,0.9984285252167013,0.9102155204841675,0.9637874593853725,13.647022138746
0.9941582844653982,0.9853163413672786,0.9942169548822992,0.9823288385664294,0.9992554636888533,0.8601284015307546,0.9992218794304294,0.9821849269671558,0.9398814945277157,0.9795866711125213,0.9333033450640047,0.7088913053881001,0.9752599351436676,0.9953887145406924,0.825873883338042,0.9159381785852684,0.9661741220080113,13.8643488179168
0.9933808985045756,0.9836614699404669,0.9317948340874851,0.8981724646632558,0.9730457304676283,0.8535444710273584,0.9983880595569026,0.995409191684201,0.8264991747179442,0.9974021136182919,0.9909650713758444,0.8316350607122404,0.9995132691339145,0.9364805430937188,0.9987056630476167,0.9132730917224984,0.9633911700394161,13.718967678749197
0.9871279247979556,0.9959517834550757,0.99536417810533,0.9961170710683125,0.9993176449873697,0.7293058331395401,0.9987120826641339,0.8970214533884469,0.9324835293478816,0.9977528435250936,0.9276715271154626,0.7014026541004409,0.9558752442199715,0.9051724337364568,0.8224738323844623,0.9116786055755377,0.9633189077006704,13.4318370397942
0.9864900380199007,0.9954328765813113,0.9944637177080371,0.9829062523616962,0.9715517876535851,0.8597136244600595,0.8769246094371282,0.8927909117169495,0.9943334583276148,0.9984749607537364,0.9332622849994308,0.7095741552658608,0.8975349134196292,0.9959866393301148,0.9975701265205963,0.9954903802095478,0.9650553331672301,13.3506781933137
0.9864364650323897,0.9955692000958464,0.9307831977727065,0.8973101404116238,0.9994990215511038,0.9533590616526553,0.9744696139907169,0.7415963384731751,0.9363206268614801,0.9984200443388952,0.9918588743953363,0.7048860211431349,0.9743631455693553,0.9852826535189783,0.6406253830793792,0.9164636626778202,0.9659257966930559,13.4087798410504
0.9855527601947842,0.994913166387976,0.994146746632406,0.982099604580951,0.9996341555415715,0.9989891664179636,0.872812085066228,0.9810917628451468,0.9406274027258482,0.95617409407273,0.9931028640407978,0.7124220769835735,0.9767607867142581,0.99616939925201,0.9974797947125851,0.9191869564943749,0.9686463517761341,13.386556469767802
0.9954742595707158,0.9875411905921114,0.9930330884248861,0.9804560290824246,0.9710336306705492,0.9548550170129766,0.9994919187948165,0.9809299085099111,0.9415401645935128,0.9585623339194788,0.9934170405906178,0.8411670492793424,0.9508739166302551,0.9850710385964063,0.9439947631417656,0.9875256828964288,0.9705381295948408,13.716359023348401
0.9875175691287637,0.9850909465471119,0.9319225512193346,0.8985295210854429,0.9993853317592272,0.952591048655364,0.9755673002767107,0.9831395256383769,0.9331868042243981,0.9517653369158277,0.9306807709676971,0.703652265867858,0.9743082863119626,0.9865883620439824,0.9982638135494383,0.9962571961375792,0.9649323260002136,13.745716928370399
0.9937464133752176,0.9962289866324096,0.7993569838703255,0.8999382373494403,0.9992391112617379,0.8541113400389658,0.9984107074369627,0.9846491715623247,0.9304090782366251,0.8507811236639047,0.8173278415265077,0.6998986259316318,0.9996052438594643,0.9366043944170871,0.9981522068903507,0.9953362361407919,0.9999219030486127,13.279678077485599
0.9932687810202636,0.9833543169067593,0.9963217759319836,0.9858772864342763,0.8748747050022034,0.8510527462451545,0.9983922171938252,0.9846740495577795,0.9313333965844164,0.9486680499841038,0.9908973193885703,0.8287042349486653,0.9572105469984834,0.9942045923867313,0.9984884146765767,0.9844078468477773,0.9626487730340357,13.8891601195909
0.9953379101975253,0.9870036155036574,0.9942588324215328,0.982596982585828,0.9998007854797724,0.8617310401046303,0.9993954518127224,0.7361733455744806,0.9947261462259123,0.9989867654661843,0.9340493200473685,0.8401547740308961,0.977287697545408,0.984464205529874,0.9973346009921013,0.9187953099089794,0.9687603935858463,13.7190630741808
0.9134190182142038,0.8179778800170364,0.7860457914912969,0.7478045158765885,0.8961648297871184,0.9459382728494568,0.9999873818048717,0.9007536501055903,0.9957399699487481,0.9977866883796994,0.9946485568124693,0.8320707802896875,0.9995078461308672,0.9986471782970083,0.9359503762043389,0.8222121815366299,0.9694167986536038,13.622575689728697
